id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,bairro,crawled_at
2534347497,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-51m2-venda-RS658000-id-2534347497/,"Apartamento com Quarto à Venda, 51m²","Brooklin, São Paulo - SP",51,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Varanda
Jardim
Armário na cozinha
...",R$ 658.000,R$ 600,Brooklin,2021-10-10 14:00
2522973754,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-180m2-venda-RS2790000-id-2522973754/,"Apartamento com 4 Quartos à Venda, 180m²","Rua Nova York - Brooklin, São Paulo - SP",180,4 Quartos,3 Banheiros,3 Vagas,"Churrasqueira
Piscina
Playground
Quadra de squash
Salão de festas",R$ 2.790.000,R$ 1.200,Brooklin,2021-10-10 14:00
2534557349,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-70m2-venda-RS560000-id-2534557349/,"Apartamento com 2 Quartos à Venda, 70m²","Praça General Gentil Falcão, 175 - Brooklin, São Paulo - SP",70,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Aceita animais
Jardim
Área de serviço
...",R$ 560.000,R$ 776,Brooklin,2021-10-10 14:00
2482687630,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-167m2-venda-RS2199000-id-2482687630/,"Apartamento com 4 Quartos à Venda, 167m²","Avenida Roque Petroni Júnior, 630 - Brooklin, São Paulo - SP",167,4 Quartos,5 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 2.199.000,R$ 1.300,Brooklin,2021-10-10 14:00
2518455978,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-110m2-venda-RS1029000-id-2518455978/,"Apartamento com 3 Quartos à Venda, 110m²","Rua Laplace, 0 - Brooklin, São Paulo - SP",110,3 Quartos,2 Banheiros,1 Vaga,Aceita animais,R$ 1.029.000,R$ 1.662,Brooklin,2021-10-10 14:00
2536184597,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-90m2-venda-RS1100000-id-2536184597/,"Apartamento com 3 Quartos à Venda, 90m²","Rua Princesa Isabel - Brooklin, São Paulo - SP",90,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Elevador
Varanda
Academia
Garagem
...",R$ 1.100.000,R$ 1.100,Brooklin,2021-10-10 14:00
https://www.vivareal.com.br/imoveis-lancamento/laguna-380-by-plano-plano-2526091430,https://www.vivareal.com.br/imoveis-lancamento/laguna-380-by-plano-plano-2526091430/,Laguna 380 by Plano & Plano,"Rua Luiz Seráphico Júnior, 430 - Jardim Caravelas, São Paulo - SP",26-31,1 Quarto,1 Banheiro,-- Vaga,,R$ 234.500,,Brooklin,2021-10-10 14:00
2534599484,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-53m2-venda-RS678000-id-2534599484/,"Apartamento com 2 Quartos à Venda, 53m²","Rua das Margaridas - Brooklin, São Paulo - SP",53,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 678.000,R$ 1,Brooklin,2021-10-10 14:00
2536476490,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-163m2-venda-RS1699800-id-2536476490/,"Apartamento com 3 Quartos à Venda, 163m²","Rua Barão do Triunfo, 639 - Brooklin, São Paulo - SP",163,3 Quartos,3 Banheiros,3 Vagas,"Closet
Copa
Salão de festas
Área de serviço",R$ 1.699.800,R$ 2.343,Brooklin,2021-10-10 14:00
2529286991,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-147m2-venda-RS1570000-id-2529286991/,"Apartamento com 3 Quartos à Venda, 147m²","Rua Flórida - Brooklin, São Paulo - SP",147,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 1.570.000,R$ 1.400,Brooklin,2021-10-10 14:00
2537195913,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-110m2-venda-RS1485000-id-2537195913/,"Apartamento com 2 Quartos à Venda, 110m²","Rua Joaquim Guarani, 271 - Brooklin, São Paulo - SP",110,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda
...",R$ 1.485.000,R$ 1.000,Brooklin,2021-10-10 14:00
2524753216,https://www.vivareal.com.br/imovel/cobertura-1-quartos-brooklin-zona-sul-sao-paulo-60m2-venda-RS603000-id-2524753216/,"Apartamento com Quarto à Venda, 60m²","Rua Guararapes, 831 - Brooklin, São Paulo - SP",60,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Condomínio fechado
Varanda
Quintal
Aceita animais
...",R$ 603.000,R$ 300,Brooklin,2021-10-10 14:00
2534954718,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-212m2-venda-RS1659700-id-2534954718/,"Apartamento com 3 Quartos à Venda, 212m²","Rua Barão do Triunfo, 801 - Brooklin, São Paulo - SP",212,3 Quartos,5 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 1.659.700,R$ 1.854,Brooklin,2021-10-10 14:00
https://www.vivareal.com.br/imoveis-lancamento/laguna-by-plano-plano-2461949852,https://www.vivareal.com.br/imoveis-lancamento/laguna-by-plano-plano-2461949852/,Laguna by Plano&Plano,"Rua Luiz Seráphico Júnior, 430 - Jardim Caravelas, São Paulo - SP",26-31,1 Quarto,1 Banheiro,-- Vaga,Minha Casa Minha Vida,R$ 200.000,,Brooklin,2021-10-10 14:00
2536469791,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-148m2-venda-RS2199900-id-2536469791/,"Apartamento com 2 Quartos à Venda, 148m²","Avenida Engenheiro Luiz Carlos Berrini, 1618 - Brooklin, São Paulo - SP",148,2 Quartos,2 Banheiros,2 Vagas,"Ar-condicionado
Área de serviço
Playground
Salão de festas
Closet
...",R$ 2.199.900,R$ 1.017,Brooklin,2021-10-10 14:00
2534964122,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-157m2-venda-RS1388864-id-2534964122/,"Apartamento com Quarto à Venda, 157m²","Rua Getúlio Soares da Rocha, 0 - Brooklin, São Paulo - SP",157,1 Quarto,5 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",R$ 1.388.864,,Brooklin,2021-10-10 14:00
2529739111,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-180m2-venda-RS2337400-id-2529739111/,"Apartamento com 4 Quartos à Venda, 180m²","Brooklin, São Paulo - SP",180,4 Quartos,5 Banheiros,3 Vagas,"Piscina
Churrasqueira
Varanda
Ar-condicionado
Área de serviço
...",R$ 2.337.400,,Brooklin,2021-10-10 14:00
2527609904,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-162m2-venda-RS2399000-id-2527609904/,"Apartamento com 3 Quartos à Venda, 162m²","Rua Flórida - Brooklin, São Paulo - SP",162,3 Quartos,3 Banheiros,2 Vagas,"Condomínio fechado
Varanda
Espaço gourmet
Área de serviço
Quadra de tênis
...",R$ 2.399.000,R$ 1.690,Brooklin,2021-10-10 14:00
2535763122,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-50m2-venda-RS780000-id-2535763122/,Apartamento com Quarto para Venda/Aluguel 50m²,"Brooklin, São Paulo - SP",50,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Varanda
Ar-condicionado
...","R$ 4.500 /mês
R$ 780.000",R$ 1.500,Brooklin,2021-10-10 14:00
2533638311,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-100m2-venda-RS1270000-id-2533638311/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Getúlio Soares da Rocha, 0 - Brooklin, São Paulo - SP",100,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 1.270.000,R$ 800,Brooklin,2021-10-10 14:00
https://www.vivareal.com.br/imoveis-lancamento/auster-brooklin-2509599600,https://www.vivareal.com.br/imoveis-lancamento/auster-brooklin-2509599600/,Auster Brooklin,"Rua Madressilva, 42 - Jardim das Acacias, São Paulo - SP",91,3 Quartos,4 Banheiros,2 Vagas,,R$ 1.068.711,,Brooklin,2021-10-10 14:00
2535414592,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-80m2-venda-RS720000-id-2535414592/,"Apartamento com 3 Quartos à Venda, 80m²","Rua Pássaros e Flores - Brooklin, São Paulo - SP",80,3 Quartos,2 Banheiros,1 Vaga,"Elevador
Academia
Jardim
Área de serviço
Playground
...",R$ 720.000,R$ 860,Brooklin,2021-10-10 14:00
2474711121,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-132m2-venda-RS1200000-id-2474711121/,"Apartamento com 3 Quartos à Venda, 132m²","Rua Conceição de Monte Alegre, 892 - Brooklin, São Paulo - SP",132,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Academia
Aceita animais
Jardim
...",R$ 1.200.000,R$ 1.900,Brooklin,2021-10-10 14:00
2528977059,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-84m2-venda-RS1730000-id-2528977059/,"Apartamento com 2 Quartos à Venda, 84m²","Rua Kansas, 1700 - Brooklin, São Paulo - SP",84,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Elevador
Condomínio fechado
Academia
Aceita animais
...",R$ 1.730.000,R$ 1.200,Brooklin,2021-10-10 14:00
2529793924,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-125m2-venda-RS1600000-id-2529793924/,"Apartamento com 3 Quartos à Venda, 125m²","Rua Princesa Isabel, 17 - Brooklin, São Paulo - SP",125,3 Quartos,3 Banheiros,2 Vagas,"Churrasqueira
Ar-condicionado
Jardim
Área de serviço
Playground
...",R$ 1.600.000,R$ 1.500,Brooklin,2021-10-10 14:00
2533628420,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-74m2-venda-RS600000-id-2533628420/,Apartamento com 2 Quartos para Venda/Aluguel 74m²,"Brooklin, São Paulo - SP",74,2 Quartos,2 Banheiros,1 Vaga,Interfone,"R$ 2.200 /mês
R$ 600.000",R$ 1.000,Brooklin,2021-10-10 14:00
2533363389,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-85m2-venda-RS1012500-id-2533363389/,"Apartamento com 2 Quartos à Venda, 85m²","Rua Flórida, 1790, 1790 - Brooklin, São Paulo - SP",85,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Mobiliado
Elevador
Academia
Garagem
...",R$ 1.012.500,R$ 1.890,Brooklin,2021-10-10 14:00
2532267340,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-172m2-venda-RS2285000-id-2532267340/,Apartamento com 4 Quartos à Venda/Aluguel 172m²,"Rua Flórida, 100 - Brooklin, São Paulo - SP",172,4 Quartos,5 Banheiros,4 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...","R$ 9.800 /mês
R$ 2.285.000",R$ 1.900,Brooklin,2021-10-10 14:01
https://www.vivareal.com.br/imoveis-lancamento/auster-2500840516,https://www.vivareal.com.br/imoveis-lancamento/auster-2500840516/,Auster,"Rua Madressilva, 42 - Brooklin, São Paulo - SP",91-140,3 Quartos,3-5 Banheiros,1-2 Vagas,,R$ 1.100.000,,Brooklin,2021-10-10 14:01
2517312179,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-135m2-venda-RS1090000-id-2517312179/,"Apartamento com 3 Quartos à Venda, 135m²","Rua Getúlio Soares da Rocha - Brooklin, São Paulo - SP",135,3 Quartos,5 Banheiros,2 Vagas,,R$ 1.090.000,R$ 2.300,Brooklin,2021-10-10 14:01
2525646076,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-175m2-venda-RS2490000-id-2525646076/,"Apartamento com 3 Quartos à Venda, 175m²","Rua Ministro Luiz Gallotti - Brooklin, São Paulo - SP",175,3 Quartos,4 Banheiros,3 Vagas,"Academia
Ar-condicionado
Jardim
Área de serviço
Playground
...",R$ 2.490.000,R$ 1.700,Brooklin,2021-10-10 14:01
2512097397,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-98m2-venda-RS960000-id-2512097397/,"Apartamento com 3 Quartos à Venda, 98m²","Rua Nova York - Brooklin, São Paulo - SP",98,3 Quartos,3 Banheiros,1 Vaga,,R$ 960.000,R$ 1.690,Brooklin,2021-10-10 14:01
2532285411,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-69m2-venda-RS1280000-id-2532285411/,"Apartamento com 2 Quartos à Venda, 69m²","Brooklin, São Paulo - SP",69,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Academia
Ar-condicionado
...",R$ 1.280.000,R$ 900,Brooklin,2021-10-10 14:01
2531232547,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-50m2-venda-RS470000-id-2531232547/,"Apartamento com Quarto à Venda, 50m²","Rua Indiana - Brooklin, São Paulo - SP",50,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Condomínio fechado
Portão eletrônico
Portaria 24h
Aceita animais",R$ 470.000,R$ 830,Brooklin,2021-10-10 14:01
2529739296,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-158m2-venda-RS2490000-id-2529739296/,"Apartamento com 3 Quartos à Venda, 158m²","Brooklin, São Paulo - SP",158,3 Quartos,4 Banheiros,3 Vagas,"Piscina para adulto
Playground
Salão de festas",R$ 2.490.000,R$ 2.500,Brooklin,2021-10-10 14:01
https://www.vivareal.com.br/imoveis-lancamento/brook-by-you-2510561459,https://www.vivareal.com.br/imoveis-lancamento/brook-by-you-2510561459/,Brook by You,"Rua Getúlio Soares da Rocha, 174 - Brooklin, São Paulo - SP",67,3 Quartos,3 Banheiros,1 Vaga,,R$ 811.400,,Brooklin,2021-10-10 14:01
2509598401,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-60m2-venda-RS713000-id-2509598401/,"Apartamento com 2 Quartos à Venda, 60m²","Rua Senador Milton Campos, 153 - Brooklin, São Paulo - SP",60,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 713.000,R$ 560,Brooklin,2021-10-10 14:01
2522122120,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-130m2-venda-RS1090000-id-2522122120/,"Apartamento com 3 Quartos à Venda, 130m²","Rua Barão do Triunfo, 1282 - Brooklin, São Paulo - SP",130,3 Quartos,2 Banheiros,1 Vaga,Interfone,R$ 1.090.000,R$ 1.511,Brooklin,2021-10-10 14:01
2527031109,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-446m2-venda-RS4170000-id-2527031109/,"Apartamento com 3 Quartos à Venda, 446m²","Rua Guaraiúva, 1116 - Brooklin, São Paulo - SP",446,3 Quartos,4 Banheiros,4 Vagas,,R$ 4.170.000,R$ 5.595,Brooklin,2021-10-10 14:01
2520097308,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-94m2-venda-RS1200000-id-2520097308/,"Apartamento com 3 Quartos à Venda, 94m²","Rua Bacaetava, 150 - Brooklin, São Paulo - SP",94,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 1.200.000,R$ 773,Brooklin,2021-10-10 14:01
2509196998,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-136m2-venda-RS1617007-id-2509196998/,"Apartamento com 3 Quartos à Venda, 136m²","Rua Joaquim Guarani, 271 - Brooklin, São Paulo - SP",136,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 1.617.007,,Brooklin,2021-10-10 14:01
2534475366,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-142m2-venda-RS1550000-id-2534475366/,"Apartamento com 2 Quartos à Venda, 142m²","Rua Joaquim Guarani, 485 - Brooklin, São Paulo - SP",142,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Mobiliado
Elevador
Condomínio fechado
Varanda
...",R$ 1.550.000,R$ 750,Brooklin,2021-10-10 14:01
https://www.vivareal.com.br/imoveis-lancamento/wonder-brooklin-2536708011,https://www.vivareal.com.br/imoveis-lancamento/wonder-brooklin-2536708011/,Wonder Brooklin,"Rua das Margaridas, 308 - Jardim das Acacias, São Paulo - SP",25-54,1-2 Quartos,1-2 Banheiros,-- Vagas,,Sob Consulta,,Brooklin,2021-10-10 14:01
2536206008,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-80m2-venda-RS1320000-id-2536206008/,Apartamento com 2 Quartos para Venda/Aluguel 80m²,"Rua George Ohm - Brooklin, São Paulo - SP",80,2 Quartos,3 Banheiros,2 Vagas,"Elevador
Varanda
Ar-condicionado
Escritório
Interfone
...","R$ 6.000 /mês
R$ 1.320.000",R$ 700,Brooklin,2021-10-10 14:01
2529518322,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-180m2-venda-RS1900000-id-2529518322/,"Apartamento com 4 Quartos à Venda, 180m²","Rua Nebraska - Brooklin, São Paulo - SP",180,4 Quartos,5 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 1.900.000,R$ 2.770,Brooklin,2021-10-10 14:01
2534527702,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-83m2-venda-RS1530000-id-2534527702/,"Apartamento com 2 Quartos à Venda, 83m²","Rua Michigan - Brooklin, São Paulo - SP",83,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 1.530.000,R$ 900,Brooklin,2021-10-10 14:01
2534249378,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-45m2-venda-RS685000-id-2534249378/,"Apartamento com Quarto à Venda, 45m²","Rua Castilho - Brooklin, São Paulo - SP",45,1 Quarto,2 Banheiros,1 Vaga,,R$ 685.000,R$ 580,Brooklin,2021-10-10 14:01
2535623911,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-128m2-venda-RS3100000-id-2535623911/,"Apartamento com 2 Quartos à Venda, 128m²","Rua Michigan, 470 - Brooklin, São Paulo - SP",128,2 Quartos,4 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",R$ 3.100.000,R$ 1.100,Brooklin,2021-10-10 14:01
2534247890,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-112m2-venda-RS1740000-id-2534247890/,"Apartamento com 2 Quartos à Venda, 112m²","Brooklin, São Paulo - SP",112,2 Quartos,3 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 1.740.000,R$ 1.650,Brooklin,2021-10-10 14:01
https://www.vivareal.com.br/imoveis-lancamento/brooklin-bricks-2447213649,https://www.vivareal.com.br/imoveis-lancamento/brooklin-bricks-2447213649/,BROOKLIN BRICKS,"Rua Getúlio Soares da Rocha, 152 - Jardim das Acacias, São Paulo - SP",69,3 Quartos,3-5 Banheiros,1-2 Vagas,,R$ 1.019.900,,Brooklin,2021-10-10 14:01
2536475739,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-80m2-venda-RS1099900-id-2536475739/,"Apartamento com 2 Quartos à Venda, 80m²","Avenida Padre Antônio José dos Santos, 1666 - Brooklin, São Paulo - SP",80,2 Quartos,2 Banheiros,1 Vaga,"Playground
Ar-condicionado
Mobiliado
Salão de festas
Área de serviço",R$ 1.099.900,R$ 736,Brooklin,2021-10-10 14:01
2534405100,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-205m2-venda-RS2500000-id-2534405100/,Apartamento com 4 Quartos para Venda/Aluguel 205m²,"Rua Pensilvânia - Brooklin, São Paulo - SP",205,4 Quartos,5 Banheiros,3 Vagas,"Academia
Jardim
Playground
Salão de festas
Quadra poliesportiva
...","R$ 10.000 /mês
R$ 2.500.000",R$ 2.330,Brooklin,2021-10-10 14:01
2536795827,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-69m2-venda-RS1090000-id-2536795827/,"Apartamento com 2 Quartos à Venda, 69m²","Rua Professor José Leite e Oiticica, 434 - Brooklin, São Paulo - SP",69,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Mobiliado
Varanda
Garagem
Jardim
...",R$ 1.090.000,R$ 900,Brooklin,2021-10-10 14:01
2500509270,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-116m2-venda-RS1400000-id-2500509270/,"Apartamento com 2 Quartos à Venda, 116m²","Rua Barão do Triunfo - Brooklin, São Paulo - SP",116,2 Quartos,4 Banheiros,3 Vagas,"Piscina
Academia
Salão de jogos
Salão de festas",R$ 1.400.000,R$ 1.700,Brooklin,2021-10-10 14:01
2536796894,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-95m2-venda-RS950000-id-2536796894/,"Apartamento com 3 Quartos à Venda, 95m²","Rua Sansão Alves dos Santos, 237 - Brooklin, São Paulo - SP",95,3 Quartos,2 Banheiros,1 Vaga,"Playground
Quadra poliesportiva
Salão de festas
Área de serviço",R$ 950.000,R$ 789,Brooklin,2021-10-10 14:01
2517070976,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-205m2-venda-RS2400000-id-2517070976/,"Apartamento com 3 Quartos à Venda, 205m²","Rua Arizona, 1064 - Brooklin, São Paulo - SP",205,3 Quartos,5 Banheiros,4 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 2.400.000,R$ 2.100,Brooklin,2021-10-10 14:01
https://www.vivareal.com.br/imoveis-lancamento/brooklin-bricks-2524353981,https://www.vivareal.com.br/imoveis-lancamento/brooklin-bricks-2524353981/,Brooklin Bricks,"Rua Getúlio Soares da Rocha, 152 - Jardim das Acacias, São Paulo - SP",69-103,2-3 Quartos,3-5 Banheiros,1-2 Vagas,,R$ 978.310,,Brooklin,2021-10-10 14:01
